smiles,LogLD
CCC(C)CCC(C)(O)CC,1.324378497
CCN(CC)CCOC(=O)c1ccc(NC(=O)C(C)(C)Oc2ccccc2Cl)cc1,2.034375746
O=C(O)COc1cc(Cl)c(Cl)cc1Cl,2.833332439
CCCCCCCCCCCCCCCCCCOCCC[N+](C)(C)C,2.508308344
COc1ccc(C2(O)c3ccccc3C3=NCCN32)cc1,2.845604938
CC1Oc2cc(C(=O)c3ccc(Cl)cc3)ccc2N=C1O,1.935549009
COc1cc([N+](=O)[O-])ccc1N=NC(C(C)=O)C(=O)Nc1cc(Cl)ccc1OC,2.184594429
Cc1cc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc2)no1,2.160886517
Cc1cc2cccnc2n(-c2cccc(C(F)(F)F)c2)c1=O,3.075020597
CC1CC2C(C(O)CC3(C)C2CCC3(O)C(=O)COC(=O)CCC(=O)O)C2(C)C=CC(=O)C=C12,1.801220714
O=C(Nc1ccc(Cl)c(Cl)c1)Nc1cc(Cl)ccc1Oc1ccc(Cl)cc1S(=O)(=O)O,2.874286834
NS(=O)(=O)c1cc2c(cc1Cl)NC(C1CC3C=CC1C3)NS2(=O)=O,1.715876377
COP(=S)(NC(C)C)Oc1ccc(C)cc1[N+](=O)[O-],2.99335489
CCN(CC)CC#CCOC(=O)C(O)(c1ccccc1)C1CCCCC1,2.890510926
CC(=O)Nc1ccc2c(c1)sc1ccccc12,2.305216413
CCOC(=O)C(=O)Nc1cc(OCCOC)ncn1,2.22604702
CC(C)C1=CC23CCC4C(C)(C(=O)N(C)C)CCCC4(C)C2CC1C1C(=O)OC(=O)C13,2.086954417
COc1cc2c(cc1OC)C(c1ccc(N)cc1)=NN=C(C)C2,3.383266824
CCOC(=O)C(=O)Nc1cc(SCCOC)nc(C)n1,2.272062181
O=c1[nH]c2ccccc2n1CCCN1CCC(n2c(=O)[nH]c3ccccc32)CC1,1.689614046
O=C(O)COc1nn(-c2cccc(C(F)(F)F)c2)c2ncccc12,2.527960973
CCCCOC(=O)CCP1(=O)Oc2ccccc2-c2ccccc21,1.992928259
CNC(=O)C(N=Nc1ccc(OC)cc1[N+](=O)[O-])C(C)=O,1.924673517
CN1CC(c2ccnn2C)CC2c3cccc4[nH]cc(c34)CC21,2.884247196
SCCS,2.894888098
CCN(CC)CCOc1ccc(C2=C(c3ccccc3)CCc3cc(OC)ccc32)cc1,2.893038182
Cc1ccc([N+](=O)[O-])cc1S(=O)(=O)O,1.76748991
O=C(c1ccc(O)cc1O)c1ccc(O)cc1O,2.304959969
CCCC(=O)N1CCCN(c2nc(N)c3cc(OC)c(OC)cc3n2)CC1,2.581014528
CO[Si](C)(C)CCl,1.965891256
CC(=O)C1(O)CCC2C3C=C(Cl)C4=CC(=O)CCC4(C)C3CCC21C,1.559783378
CNC(=O)Oc1cc(C)cc(C(C)C)c1,3.60053939
ClC(Cl)C(Cl)(Cl)Cl,2.342197321
CCCCCCC(=O)OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,3.378400271
CC(=O)C1C(=O)C=C(C)OC1=O,2.178806515
CN1CCN(C)CC1,1.95042571
CC(C)[N+](C)(CCC(C(N)=O)(c1ccccc1)c1ccccc1)C(C)C,1.548426273
CC(C)CCCCCCCOP(=O)(Oc1ccccc1)Oc1ccccc1,1.591533123
NCC1CCC(C(=O)O)CC1,1.196445028
CC(C)(C)C(=O)OCOC(=O)C1N2C(=O)C(NC(=O)C(N)c3ccccc3)C2SC1(C)C,1.887950956
CCCOC(=O)c1ccc(O)cc1,1.25571859
N#CCNC(=O)c1cnccc1C(F)(F)F,2.237597185
CC(=O)Nc1ccc(C(=O)CCl)cc1,1.993175709
O=C1CC2OCC=C3CN4CCC56c7ccccc7N1C5C2C3CC46,4.314775929
CC12CCC(=O)C=C1C=CC1C2CCC2(C)C1CCC21CCC(=O)O1,1.657008658
CC1CC(OC(=O)C(C)(C)Oc2cccc(C(F)(F)F)c2)CC(C)(C)C1,1.695979895
O=S(=O)(CCO)CS(=O)(=O)CCO,1.860859969
CCOc1ccccc1OCC1CNCCO1,1.831227864
CC1=CCC(C(C)(C)OC(=O)C(C)C)CC1,1.475853196
CC(=O)c1ccc2c(c1)N(CCCN1CCC(CCO)CC1)c1ccccc1S2,3.022336357
O=C1CCc2cc(C(=O)CCCN3CC=C(c4ccccc4)CC3)ccc2N1,2.874463263
N#Cc1ccc(C#N)cc1,1.30148441
CN(C)CCOC(=O)C(c1ccccc1)C1(O)CCCC1,1.862416143
CCCCOCCCOC(=O)CCOc1cc(Cl)c(Cl)cc1Cl,2.885020663
O=C(O)Cc1ccc(OCC(O)CO)c(Cl)c1,1.416052623
c1ccc2sc(SN3CCOCC3)nc2c1,1.449234959
CC(C)(C)NC(=O)C1CN(Cc2cccnc2)CCN1CC(O)CC(Cc1ccccc1)C(=O)NC1c2ccccc2CC1O,1.912967743
CCCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCC,1.950078407
O=C(c1ccc(Cl)c(Cl)c1)c1ccccc1-c1ncc[nH]1,2.899238957
C=CCC1(C(C)CC)C(=O)NC(=O)NC1=O,3.591083973
CC(C)C1OCCN1CCOC(=O)NCCCCCCNC(=O)OCCN1CCOC1C(C)C,1.891270798
O=C(O)c1ccc2ccccc2c1,1.79649968
CCCOC(=O)CC,1.065013176
Nc1ncc(Br)cc1O,1.836998787
CC(O)C(O)C(=O)C(O)C(O)Oc1cccc2c1C(=O)c1c(O)cc(C(=O)O)cc1C2C1c2cc(C(=O)O)cc(O)c2C(=O)c2c(OC(O)C(O)C(=O)C(O)C(C)O)cccc21,1.935882954
CCCCCCCCS,1.829984101
NCCC(O)C(=O)NC1CC(N)C(OC2OC(CN)CCC2N)C(O)C1OC1OC(CO)C(O)C(N)C1O,1.86737005
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(C)=O)CC3OC1CC(N)C(O)C(C)O1,3.195904592
OC(Cn1ccnc1)c1ccc(CCc2ccccc2)cc1,2.034586868
CCCc1c(Cc2ccc(-c3oc(Br)cc3-c3nn[nH]n3)cc2)c(=O)nc2nc[nH]n12,3.205307239
CC(C)=CCSCC(N)C(=O)O,1.675044736
CC1=C(CCC(=O)O)c2cc3[nH]c(cc4nc(cc5[nH]c(cc1n2)c(C)c5C(C)O)C(C)=C4C(C)O)c(C)c3CCC(=O)O,2.300088003
N#Cc1ccccc1-c1ccc(CBr)cc1,1.995309769
O=C(O)c1cc(N=Nc2ccc(N=Nc3ccc(S(=O)(=O)O)cc3)cc2)ccc1O,1.754766118
CN1C(=O)C(O)N=C(c2ccccc2Cl)c2cc(Cl)ccc21,1.525291053
CN1CCN(CC(=O)N2c3ccccc3C(=O)Nc3cccnc32)CC1,1.670752853
CC(C)CC1C(=O)N2CCCC2C2(O)OC(NC(=O)C3C=C4c5cccc6[nH]c(Br)c(c56)CC4N(C)C3)(C(C)C)C(=O)N12,2.271911937
CC(C)(CCl)c1cc(Cl)nnc1Cl,2.379365354
CC=CCC=CCCCCCCCCOC(C)=O,2.402085909
CC(=O)N1CN([N+](=O)[O-])CN([N+](=O)[O-])CN([N+](=O)[O-])C1,1.592096778
CCOc1cc(N)c(Cl)cc1C(=O)NCC1CN(Cc2ccc(F)cc2)CCO1,2.148088271
C1CCc2c(OCCN3CCOCC3)n[nH]c2C1,2.196124349
COC(=O)c1c(C(F)F)nc(C(F)(F)F)c(C2=NCCS2)c1CC(C)C,1.723051566
CNC(=O)Nc1nc2ccccc2s1,2.209301333
CC(C)COP(=S)(S)OCC(C)C,1.907314601
CCN(CC)CCOCCOC(=O)C(CC)(CC)c1ccccc1,3.263225901
C[N+]1(CCNP(=S)(NCC[N+]2(C)Cc3c(ccc4c3OCO4)C3C(O)Cc4cc5c(cc4C32)OCO5)NCC[N+]2(C)Cc3c(ccc4c3OCO4)C3C(O)Cc4cc5c(cc4C32)OCO5)Cc2c(ccc3c2OCO3)C2C(O)Cc3cc4c(cc3C21)OCO4,3.097732656
CCOP(=O)(SC(C)CC)SC(C)CC,2.950564059
O=C1c2ccccc2C(=O)c2c1ccc1c2[nH]c2ccc3c4ccc5c6c(ccc(c(=O)c3c21)c46)c1ccc2c(=O)c3ccccc3c3nn5c1c23,1.823211643
COC1CCC=CO1,1.646675854
O=C1NCCN1N=Cc1ccc([N+](=O)[O-])o1,2.125021402
Cc1cccc2ncc(C(=O)NC(C)(C)C)c(=O)n12,3.015877582
CC1CC2OC2CC1COC(=O)CCCCC(=O)OCC1CC2OC2CC1C,1.963598522
CCC(C)CCC(C)(CC)OC(C)=O,1.426667384
N#CCN(CC#N)CC#N,2.340458684
N#CC(C#N)=C1SCS1,3.313076619
COC(=O)c1ccc(N2CCC(c3ccc(Cl)cc3)=N2)cc1,1.62293483
CCC=CCCOCC=O,1.540109631
COc1ccc(C(=O)C2CC2)cc1,2.54707287
N=C(S)N/N=N/c1ccc(Cl)c(Cl)c1,5.396419055
COC(=O)C1C2CC3c4[nH]c5cc(OC)ccc5c4CCN3CC2CC(O)C1OC,2.937191117
CC12CCCCCC(Cc3ccc(O)cc31)C2N,3.004208109
COP(=S)(OC)SC1CCSc2ccccc21,4.7873386
COc1cccc(CCc2ccccc2OCC(CN(C)C)OC(=O)CCC(=O)O)c1,1.989523637
CC(C)C(=O)OOC(=O)C(C)C,1.801547588
CN(C)S(=O)(=O)CCCCCNC(=O)N(CCCl)N=O,3.119020858
NC(=O)Oc1ccc(Br)cc1C(=O)Oc1ccccc1,2.128581479
CCO[Si](CCCCl)(OCC)OCC,2.164441238
CCCCN1CCCC1=Nc1ccc(Cl)c(Cl)c1,1.970877091
COc1cc2c3c(c1OC)-c1ccccc1CC3N(C)CC2,3.023225995
O=C1c2ccccc2CN2C(=O)c3ccccc3CN12,1.422070871
CC1=NC(=N)SC1/C(O)=N/Cc1ccccc1,2.490174519
O=C(O)C(=O)C(O)C(O)C(O)CO,1.744044744
O=[N+]([O-])c1ccc(Nc2ccccc2)cc1,1.431047622
CON=C(C(=O)NC1C(=O)N2C(C(=O)OCOC(=O)C(C)(C)C)=C(C)CSC12)c1csc(N)n1,2.164847211
Cc1cc(C(C)(C)C)c(O)c(C)c1CC#N,1.897593118
c1ccc2cc(Nc3ccc(Nc4ccc5ccccc5c4)cc3)ccc2c1,1.903644565
Cc1ncc(C[S+](C)[O-])c(CO)c1O,1.457930317
COc1ccc(Cl)cc1N/C(=N/C1CCCCC1)c1cccc(C)c1,2.552542897
CC(=O)OCC1=C(C(=O)O)N2C(=O)C(NC(=O)C(N)c3ccccc3)C2SC1,1.607918024
C=CCc1c(O)c(CN2CCN(CCO)CC2)cc2c(C)cc(=O)oc12,2.054726963
CC(C)N(C(=O)SCC(Cl)=C(Cl)Cl)C(C)C,2.415643831
C=C(C)COCCC=CCC,1.748743029
C1CSCCO1,1.565972905
CC(=O)OCC(COC(C)=O)OC(C)=O,1.695412021
COCCNC(=O)c1ccnc(C(=O)NCCOC)c1,1.574126995
CC(C)CC(C)CC(=O)O,2.204764913
COC(C)OC,1.141917464
CNC(=O)Nc1ccccc1,1.640056549
CCOP(=S)(CCl)Oc1ccc(C#N)cc1OC,3.634069764
c1coc(OCC2CO2)c1,2.10516323
Cc1cc(C(=O)Nc2ccccc2C)n[nH]1,1.788887221
CCC12C=C(C(=O)OC3OC(=O)c4ccccc43)n3c4c(c5ccccc53)CCN(CCC1)C42,2.180437476
NC(=O)c1ccc(Cl)c([N+](=O)[O-])c1,1.892356669
OCCc1ccncc1,1.546384004
CC1(C)CC1CC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,2.621200957
O=CC(O)C(O)C(O)C(O)COC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O,2.22568654
O=C1c2ccc(N(c3ccc(Cl)cc3)c3ccc(Cl)cc3)cc2C(=O)N1Cc1cccnc1,2.132028114
CC(=O)c1ccccc1Cl,1.929126865
Cc1ccc(SN2C(=O)c3ccccc3C2=O)cc1,1.726126152
COCNC(=O)CSP(=S)(OC)OC,2.635632842
O=C(O)CC(O)(CC(=O)O)C(=O)O,1.426246863
O=CN(c1ncnc2c1ncn2C1CC1)C1CC1,3.143050506
CC(C)OC(=O)CCCC=CCC1C(O)CC(O)C1CCC(O)CCc1ccccc1,6.937117515
COc1ccc2c(=O)c(C)c(-c3ccccc3)oc2c1CN(C)C,4.363601237
COC(=O)Nc1nc2ccccc2[nH]1,1.281421746
Cc1cnc2c(C(=O)O)c(Cl)ccc2c1,1.470592756
OC(CNc1ccccn1)c1ccccc1,2.45243552
COc1cc(C)c(C=CC(C)=CC=CC(C)=CC(=O)O)c(C)c1C,1.911738056
Oc1ccc(O)cc1,2.520925548
CC(C)(N)CCCCCCCCCCOCCO,2.146855163
CC(C)(C)c1ccc(O)cc1,1.585332097
COC1(C)CCC23CC1C(C)(C)C2CCC3C,1.577696136
COc1ccc2c(c1)CCN(c1ccccc1)C2c1ccc(O)cc1,2.520372161
NC(N)=NC(CS)C(=O)O,1.434574226
NC(=O)Oc1ccc(Cl)cc1C(=O)Oc1ccc(Cl)cc1Cl,2.159061626
O=S(=O)(O)c1ccc2c(c1)-c1nc-2nc2[nH]c(nc3nc(nc4[nH]c(n1)c1ccc(S(=O)(=O)O)cc41)-c1ccc(S(=O)(=O)O)cc1-3)c1ccc(S(=O)(=O)Nc3ccc(S(=O)(=O)CCO)cc3)cc21,2.007764842
CCC(C)=NO[Si](C)(ON=C(C)CC)ON=C(C)CC,2.087769605
C=COCCCCCCCCCC,1.670083308
O=C(O)c1cc(Br)nn1-c1ncccc1Cl,1.684797415
O=S(O)c1ccc(Cl)cc1,2.548079712
CN(C)C(=O)c1cccc(-c2ccccc2)c1O,2.103785722
CCOP(C)(=O)SCC,4.447669577
CCCCCCCCCCCC#N,1.756572402
O=C(O)CNC(=O)c1ccco1,1.353174792
NCCNCCNCCN,1.76712023
COC1C=CC2=CCN3CCC4=C(CC(=O)OC4)C23C1,2.729120303
C=C(C)C(=O)OCC1CCC2OC2C1,1.894860805
CCSC(=O)Oc1c(C(C)CC)cc([N+](=O)[O-])cc1[N+](=O)[O-],3.349014395
NC1CCS(=O)(=O)C1,1.130894716
O=C(c1ccccc1)c1ccc2[nH]c(=O)oc2c1,1.834747596
CCc1cc2c(s1)N(C)C(=O)CN=C2c1ccccc1Cl,2.338907601
CCCCOc1nn(-c2cccc(C(F)(F)F)c2)c2ncccc12,2.525471114
CC(C)C[Si](Cl)(Cl)Cl,2.9812771
COc1ccc2c(c1)CCN(c1ccccc1)C2c1ccccc1Cl,2.543895533
ON=CC(O)(C#Cc1ccccc1)c1ccccc1,1.458158512
CNC(=O)ON=C1SC(=NN(C)C)SC1(C)C,5.186245107
COc1cccc(OC)c1C(=O)NC(=O)Nc1c(F)cccc1F,2.827749115
CC(CC=O)CC(C)(C)C,1.550967859
C1CN2CCC1CC2,3.136501889
COC(=O)c1ccc(C#N)cc1[N+](=O)[O-],1.874707495
CCC1CC2CCC(O2)C(C)C(=O)OC(CC)CC2CCC(O2)C(C)C(=O)OC(CC)CC2CCC(O2)C(C)C(=O)OC(CC)CC2CCC(O2)C(C)C(=O)O1,2.501359466
O=C(NCC(O)CCl)c1ccc([N+](=O)[O-])cc1,3.333549706
CC[N+](CC)(CC(=O)Nc1c(C)cccc1C)Cc1ccccc1,2.706338996
O=S(=O)(O)c1cccc(N=Nc2ccc(N=Nc3ccc(Nc4ccccc4)c4c(S(=O)(=O)O)cccc34)c3ccccc23)c1,2.008666237
Cc1c(OCC(F)(F)F)ccnc1C[S+]([O-])c1nc2ccccc2[nH]1,1.692398004
CCOC(=O)CC(O)(CC(=O)OCC)C(=O)OCC,1.665892498
CCOC(=O)c1ocnc1C,1.751269587
NCCCC(N)(C(=O)O)C(F)F,1.385415595
CCCOCC(C)OCC(C)O,1.984881041
CC[Si](Cl)(Cl)CC,2.082277062
O=C(O)Cc1ccccc1Nc1c(Cl)cc(O)cc1Cl,3.215612521
CCN(C)CCC(C#N)(CC=C(C)C)c1cccc2ccccc12,2.602710945
Cc1ccc(C2(O)CCN(CCCC(=O)c3ccc(F)cc3)CC2)cc1,3.368938596
Nc1ccc(N)c(S(=O)(=O)O)c1,1.730570035
O=C(O)c1cc(Nc2ccccc2)c(C(=O)O)cc1Nc1ccccc1,2.102535198
CCOC(=N)C1Sc2ccccc2C1=O,1.742884134
CCOP(=O)(CC)Oc1cc(C)nc(SCC)n1,3.76391443
CCCCCCCCCCCCCCCC,1.55901899
CCOP(=O)(OCC)ON=C(C1CC1)C1CC1,4.522199941
CCCC(=O)c1ccc2c(c1)OCC(=O)N2C,1.82378526
CCOC(=S)c1ccc2c(c1)OCO2,2.258286278
COc1cc(C(=O)OCCCN2CCCN(CCCOC(=O)c3cc(OC)c(OC)c(OC)c3)CC2)cc(OC)c1OC,2.449099354
CC(C)N1C(=O)N(c2ccccc2)CSC1=NC(C)(C)C,2.030243415
COP(=S)(OC)SCn1ncccc1=O,4.881277028
CCCNC(=O)c1sc(-c2ccc(OC)c(OC)c2)nc1C,1.602621497
CNC(=O)Oc1cccc2c1OC1(CCCCC1)O2,3.146281464
O=C1C(Cc2ccccc2)C(=O)N(c2ccccc2)N1c1ccccc1,3.06177477
COc1cc2nc(N3CCN(C(=O)CC(C)O)CC3)nc(N)c2cc1OC,1.699466553
CC(C)c1cccc(C(C)C)c1,1.338098021
COC12CC(CO)CN(C)C1Cc1cn(C(C)(C)C)c3cccc2c13,2.631549032
CCN(CC)S(=O)(=O)CCNC(=O)N(CCCl)N=O,3.719876575
CC(C)Cc1ccc(C(C)C(=O)OCCN2CCN(c3ccccc3Cl)CC2)cc1,2.107416534
CC(=O)OCC(=O)C1(OC(C)=O)CCC2C3CC(F)C4=CC(=O)C(Br)=CC4(C)C3(F)C(O)CC21C,1.872661199
CSCCC(/N=C(\O)CCSC(=O)c1ccccc1)C(=O)OC(C)C,1.981745011
CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(CSc3cnns3)CSC12)c1csc(N)n1,1.71063178
C#CCN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,1.724783928
CCCCCCCCC=CCCCCCCCCCCCC(=O)O,1.529612743
CCCSP(=O)(OC)OC,4.292154699
CN(C(=O)Cl)c1nnc(C(C)(C)C)s1,2.669733306
COc1ccccc1CN=NC(N)=S,1.417625288
CCCC1CCC(c2ccc(O)cc2)CC1,1.899642716
Cc1ccc(-c2c(Cl)nc(C#N)n2S(=O)(=O)N(C)C)cc1,1.636545397
CCOC(=O)c1cc(Cl)ccc1OC(N)=O,1.988819277
CC(C)(Oc1ccc(Cl)cc1)C(=O)NC(=O)NCN1CCOCC1,1.949172805
CCCCN(COC(C)=O)N=O,2.064956892
CN(C)C(=O)N(C)C,2.165251056
CCN(C(=O)CCCSc1nnnn1C)C1CCCCC1,2.794425303
Cc1cncc(C)c1,2.542878118
CC(CN(CCN(CC(C)OB(O)O)CC(C)OB(O)O)CC(C)OB(O)O)OB(O)O,1.977113022
CCCCCCCCOC(C[n+]1ccccc1)c1ccc(C2CCCC2)cc1,3.182524211
CNCC(O)C(O)C(O)C(O)CO,1.415451922
C=C(C#N)C(=O)OCCOC,1.394810679
CCOC(=O)C1C(=O)c2ccccc2S(=O)(=O)N1C,1.771013002
COP(=O)(OC)OC=C(Cl)Cl,3.545004558
O=C(Cn1c(=O)sc2ccc(Cl)cc21)N1CCNCC1,2.628171694
CCC=CCCCCCCCCOC(C)=O,1.479738422
N#CCCN(CCO)c1ccccc1,1.772810502
CC(CC(C#N)(c1ccccc1)C(C)C)N(C)C,2.990129206
Cc1ccccc1/N=C(\S)NN,2.957281564
O=C(c1ccc2ccccc2n1)N1CCN=C1Nc1c(Cl)cccc1Cl,3.94229448
CCCBr,1.607578628
Nc1nc(-c2ccc3ccccc3c2)cs1,1.810624186
CC(C)=C1CCC(C)C2=C(C1)C(C)CC2,1.435328255
O=C(OC1CCC(N2CCCCC2)CC1)c1ccccc1,2.566396694
Cc1ccc(C)c([N+](=O)[O-])c1,1.792061422
O=NN(CCCl)C(=O)NCCCl,4.029489294
Cc1ccc(C2OC3COC(c4ccc(C)c(C)c4)OC3C(C(O)CO)O2)cc1C,1.82157294
C[N+]1(CC(O)COc2cccc3c2CCC([O-])=N3)CCC(c2ccccc2)CC1,2.59606352
O=C(O)c1cc(O)ccc1Nc1cccc(C(F)(F)F)c1,2.473095564
COC(=O)c1nc(Cl)c(Cl)nc1N,1.906923025
CCC(C)(Oc1ccc(C2(c3ccc(OC(C)(CC)C(=O)O)cc3)CCCCC2)cc1)C(=O)O,2.068733025
Cc1cccc2ncc(C(=O)Nc3ccc(F)cc3)c(=O)n12,3.075238831
CC(=O)OC1CN(C)C(=O)N1c1cc(C(C)(C)C)no1,2.750218254
CCOC(C1=NCC(C)(CC)CN1)c1ccccc1,3.07318661
CCOC(=O)CP(=O)(OCC)OCC,1.911131458
CN1CCN(c2cc3c(nn2)Oc2ccccc2N3C)CC1,2.473285469
OCC1CN2CCN1CC2,1.713415114
O=C1NCCCN1,1.194345205
NC(=O)c1cn(CCO)nc1[N+](=O)[O-],1.739071409
CSc1c(C)cc(O)cc1C,1.786492875
O=C(Nc1ccc(Cl)cc1)c1cc2ccccc2cc1O,1.677889144
C=C(C)C1CCC(C)C(=O)C1,1.307458954
CC1CC(OC(=O)C(C)Oc2ccc(Cl)cc2)CC(C)(C)C1,1.636618934
C=CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(=NOCC(=O)O)c3csc(N)n3)C2SC1,1.656537068
O=C1CC(Nc2ccc(Cl)cc2Cl)=NN1c1c(Cl)cc(Cl)cc1Cl,2.121717793
CCOP(=S)(Oc1cnc(C(C)(C)C)nc1)OC(C)C,5.201914419
CC(C)(c1ccc(OP(=O)(Oc2ccccc2)Oc2ccccc2)cc1)c1ccc(OP(=O)(Oc2ccccc2)Oc2ccccc2)cc1,2.401017605
CCCCC(CC)COC(=O)CC(CC(=O)OCC(CC)CCCC)(OC(C)=O)C(=O)OCC(CC)CCCC,2.316999461
CCCC(=O)c1ccc(N)c(O)c1,1.709316005
COC(=O)c1ccc2cc(C(=O)OC)ccc2c1,1.734518447
CCCCc1nc(C=O)c(Cl)[nH]1,1.831518789
CNC(=O)N(C)c1nc2ccccc2s1,1.947011967
CC12Cc3nonc3CC1CCC1C2CCC2(C)C1CCC2(C)O,1.917074677
CCCCCCCCOC=O,1.324257755
CCCCCCCC(=O)OCCC,1.395139936
NC(=O)c1ccc(/N=C(\O)c2ccc(N)cc2)cc1,1.967521097
CCCC(=O)c1ccc2c(c1)oc(=O)n2C,1.796851749
CC1OC(OC2C(O)C(OCCc3ccc(O)c(O)c3)OC(CO)C2OC(=O)C=Cc2ccc(O)c(O)c2)C(O)C(O)C1O,1.920535154
CCCCCCCCOC(=O)c1ccc(C(=O)OCCCCCCCC)c(C(=O)OCCCCCCCC)c1,2.298329179
Clc1cc(Cl)c2oc(C3(Cn4cncn4)OCCO3)cc2c1,2.531690903
CCCCCCCCCCSCCN1CCCC1=O,1.580540286
CC(C)=CCCC(C)C=O,1.271767282
CCCCCCCCOC(=O)c1ccc(C(=O)OCCCCCCCC)cc1,1.716630947
CC(C)(C)c1ccc(OP(=O)(Oc2ccccc2)Oc2ccccc2)cc1,1.582469913
CCCC=CCC1CCCC1=O,1.345736961
CCOP(=S)(CC)OCC,2.607395445
CC(=O)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C,1.519201617
O=C(O)CCCCCCCCCCC(=O)O,1.818233437
Clc1cc(Cl)c2oc(C3(Cn4ccnc4)OCCCO3)cc2c1,2.548026843
O=C1OCCC1O,1.569488359
O=CC(OC(C=O)C(O)C(O)C(O)CO)C(O)C(O)C(O)CO,1.990335049
CC1(C(=O)O)CCC2(C)CCC3(C)C(=CCC4C5(C)CCC(OC(=O)C=CC(=O)O)C(C)(C)C5CCC43C)C2C1,1.965960152
CCCC(CCC)C(=O)Oc1ccccc1OC,1.854458734
CCN(CC)C(=O)CCCn1nnnc1C,2.653783477
CCCCCCC(O)CCO,1.204773581
N#CNC1=NCCS1,2.50233151
Cc1nsc(NC(=O)c2ccccc2)c1C(=O)Nc1ccc(Cl)cc1,2.093245363
OC1CCOC1,1.505514894
O=C1OC(=O)c2c(Br)c(Br)c(Br)c(Br)c21,1.666238032
Cc1ncc(CSSCc2cnc(C)c(O)c2CO)c(CO)c1O,1.964353929
CCOc1ccc(OC)cc1-c1nc(=O)c2cc(C(=O)O)ccc2[nH]1,2.628816627
CCC(=O)OC1C=CC2C3CCC(C3)C12,1.439406386
Cc1cc(=O)[nH]c2cc(OCCCN3CCC(Cc4ccccc4)CC3)ccc12,2.591651065
CCCc1nc(C)c2c(=O)nc(-c3cc(S(=O)(=O)N4CCN(CC)CC4)ccc3OCC)[nH]n12,2.291025898
C=CC(=O)OCCOCC(CC)(COCCOC(=O)C=C)COCCOC(=O)C=C,2.087860484
COC(=O)NC(=S)Nc1ccc(OCc2ccccc2)cc1[N+](=O)[O-],2.013894867
CCC(C)(CCC(C)C)C(=O)OCC1CO1,1.814498736
CCCCC=CCCCCCCCCCC=O,1.502272312
Cc1onc(-c2ccccc2)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O,1.603624971
Fc1ccc(N/C(=N/C2CCCCC2)c2ccccc2)cc1,1.927794037
NC(=O)c1cc[n+](CC2=C(C(=O)O)N3C(=O)C(NC(=O)C(c4ccccc4)S(=O)(=O)O)C3SC2)cc1,1.727143092
Cc1ccc(C(=O)COc2c(C(=O)c3ccc(Cl)c(C)c3Cl)c(C)nn2C)cc1,1.634755162
O=C(O)c1ccccc1SSc1ccccc1C(=O)O,2.046747141
c1ccc2oc(C3(Cn4cncn4)OCCCO3)cc2c1,2.455306338
CC(C)=CCC(C#N)(CCN1CCCCC1)c1cccc2ccccc12,2.937665808
CCn1cc(C(=O)O)c(=O)c2cc(F)c(-n3cccc3)cc21,1.60247816
CCC(Oc1ccc(C(C)(C)CC)cc1C(C)(C)CC)C(=O)O,2.000641468
CCOC(=O)CCN(C(=O)c1ccc2c(c1)nc(CCl)n2C)c1ccccn1,2.542301382
CN(C)C1C(=O)C(C(N)=O)C(=O)C2(O)C(=O)C3C(=O)c4c(O)ccc(Cl)c4C(O)C3CC12,1.838016537
Cn1nnnc1SCCCSc1ccncc1,2.728163787
Nc1nc2c(s1)CC(N)CC2,2.280123409
CCCCCCCCCCOC,1.36125426
CC(O)C1C(=O)N2C(C(=O)O)=C(SC3CNC(C(=O)N(C)C)C3)C(C)C12,1.70867013
CCC(=C(CC)c1ccc(O)cc1)c1ccc(O)cc1,1.951590055
CCCCCCCCCCCCCCCCC[N+](C)(C)C,1.912766395
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)nc21,1.630528216
Cn1nnnc1SCCC/C(O)=N/Cc1ccco1,2.750263022
CN1C(C(=O)Nc2ccccc2)C(=O)c2ccccc2S1(=O)=O,1.643932767
COc1ccc(N=NC(C(C)=O)C(=O)Nc2ccccc2OC)c([N+](=O)[O-])c1,2.147506063
COP(=O)(OC)c1ccccc1,2.616643528
CCO[Si](C)(CCCCl)OCC,1.884332628
OCCOc1nn(-c2cccc(C(F)(F)F)c2)c2ncccc12,2.509570777
C=C(C)CCCC(C)CCOC(=O)CC,1.451956232
O=C(O)C1(O)c2ccccc2-c2ccccc21,1.354552115
CCCCCC(=O)Nc1ccc(Cc2ccccn2)c([N+](=O)[O-])c1,3.515057451
CCOP(=O)(CC)OC,2.182214865
CCCCCCCCC=CCCCCCCCC(=O)NCC(C)O,2.09143105
