smiles,LogLD
CC(=O)OCC(=O)C1(OC(C)=O)CCC2C3CC(F)C4=CC(=O)C(Br)=CC4(C)C3(F)C(O)CC21C,1.872661199
CSCCC(/N=C(\O)CCSC(=O)c1ccccc1)C(=O)OC(C)C,1.981745011
CCCCCCCCC=CCCCCCCCCCCCC(=O)O,1.529612743
CCCSP(=O)(OC)OC,4.292154699
CN(C(=O)Cl)c1nnc(C(C)(C)C)s1,2.669733306
COc1ccccc1CN=NC(N)=S,1.417625288
CCCC1CCC(c2ccc(O)cc2)CC1,1.899642716
Cc1ccc(-c2c(Cl)nc(C#N)n2S(=O)(=O)N(C)C)cc1,1.636545397
CCOC(=O)c1cc(Cl)ccc1OC(N)=O,1.988819277
CC(C)(Oc1ccc(Cl)cc1)C(=O)NC(=O)NCN1CCOCC1,1.949172805
CCCCN(COC(C)=O)N=O,2.064956892
OC1(c2ccccc2)c2cc(F)ccc2C2=NCCN21,3.826546113
CCN(C(=O)CCCSc1nnnn1C)C1CCCCC1,2.794425303
Cc1cncc(C)c1,2.542878118
CC(CN(CCN(CC(C)OB(O)O)CC(C)OB(O)O)CC(C)OB(O)O)OB(O)O,1.977113022
CCCc1c(Cc2ccc(-c3ccccc3-c3nn[nH]n3)cc2)c(=O)nc2nc(CC)[nH]n12,3.166835503
NCC1OC(OC2C(CO)OC(OC3C(O)C(N)CC(N)C3OC3OC(CO)C(O)C(O)C3N)C2O)C(N)C(O)C1O,1.78927917
O=[N+]([O-])c1ccc(-c2ccccc2)cc1,1.951004092
O=S(=O)(CCl)c1ccc(Br)cc1,1.555573239
CCOC(=O)C1C(=O)c2ccccc2S(=O)(=O)N1C,1.771013002
COP(=O)(OC)OC=C(Cl)Cl,3.545004558
O=C(Cn1c(=O)sc2ccc(Cl)cc21)N1CCNCC1,2.628171694
CCC=CCCCCCCCCOC(C)=O,1.479738422
N#CCCN(CCO)c1ccccc1,1.772810502
CC(C)c1ccc(C(C)(C)C(C)(C)c2ccc(C(C)C)cc2)cc1,1.964510151
CCC(CC)c1cccc(OC(=O)NC)c1,3.405462161
Cc1nc2sccn2c1CN=NC(=O)CN(C)C,2.247714739
CCCBr,1.607578628
O=C(OC1CCC(N2CCCCC2)CC1)c1ccccc1,2.566396694
O=NN(CCCl)C(=O)NCCCl,4.029489294
C[N+]1(CC(O)COc2cccc3c2CCC([O-])=N3)CCC(c2ccccc2)CC1,2.59606352
CN(C)CCC1Oc2ccccc2Nc2ccccc21,2.282589748
COC(=O)c1nc(Cl)c(Cl)nc1N,1.906923025
CCC(C)(Oc1ccc(C2(c3ccc(OC(C)(CC)C(=O)O)cc3)CCCCC2)cc1)C(=O)O,2.068733025
Cc1cccc2ncc(C(=O)Nc3ccc(F)cc3)c(=O)n12,3.075238831
CC(=O)OC1CN(C)C(=O)N1c1cc(C(C)(C)C)no1,2.750218254
CCOC(C1=NCC(C)(CC)CN1)c1ccccc1,3.07318661
CCOC(=O)CP(=O)(OCC)OCC,1.911131458
CN1CCN(c2cc3c(nn2)Oc2ccccc2N3C)CC1,2.473285469
Cc1cccc(C)c1N,1.773385962
NC(=O)c1cn(CCO)nc1[N+](=O)[O-],1.739071409
CCCCCCOC(=O)C(C)C,1.361143348
O=C(Nc1ccc(Cl)cc1)c1cc2ccccc2cc1O,1.677889144
COc1ccc(C2CC(=O)c3c(O)cc(OC4OC(COC5OC(C)C(O)C(O)C5O)C(O)C(O)C4O)cc3O2)cc1O,2.346241315
C=C(C)C1CCC(C)C(=O)C1,1.307458954
CCCCCCCCCCCC(=O)OOC(=O)CCCCCCCCCCC,2.16107721
CC1=CC(C)CC=CC2C3OC3(C)C(C)C3C(Cc4c[nH]c5ccccc45)NC(=O)C23C(=O)C=CC(=O)C1O,3.121107424
C=CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(=NOCC(=O)O)c3csc(N)n3)C2SC1,1.656537068
COc1ccc(C(=O)Nc2ccccc2)cc1N=Nc1c(O)c(C(=O)Nc2cc(Cl)ccc2OC)cc2ccccc12,2.324706471
O=C1CC(Nc2ccc(Cl)cc2Cl)=NN1c1c(Cl)cc(Cl)cc1Cl,2.121717793
CCOP(=S)(Oc1cnc(C(C)(C)C)nc1)OC(C)C,5.201914419
CC(C)(c1ccc(OP(=O)(Oc2ccccc2)Oc2ccccc2)cc1)c1ccc(OP(=O)(Oc2ccccc2)Oc2ccccc2)cc1,2.401017605
CCCCC(CC)COC(=O)CC(CC(=O)OCC(CC)CCCC)(OC(C)=O)C(=O)OCC(CC)CCCC,2.316999461
COC(=O)c1ccc2cc(C(=O)OC)ccc2c1,1.734518447
CCCCc1nc(C=O)c(Cl)[nH]1,1.831518789
CNC(=O)N(C)c1nc2ccccc2s1,1.947011967
CCCCCCOC(=O)c1ccccc1O,1.47184694
COC(=O)c1ccc(C(=O)Nc2cc(Cl)ccc2Cl)cc1N,2.370559828
CC12Cc3nonc3CC1CCC1C2CCC2(C)C1CCC2(C)O,1.917074677
CCCCCCCCOC=O,1.324257755
Cc1c(Cl)ccc(OC(C)/C(O)=N/c2ccccc2)c1Cl,1.635761124
C=CC(=O)OCCCCOc1ccc(C(=O)Oc2ccc(OC(=O)c3ccc(OCCCCOC(=O)C=C)cc3)c(C)c2)cc1,1.994098392
CCCCCCCC(=O)OCCC,1.395139936
CCCC(=O)c1ccc2c(c1)oc(=O)n2C,1.796851749
CCCCCCCCOC(=O)c1ccc(C(=O)OCCCCCCCC)c(C(=O)OCCCCCCCC)c1,2.298329179
COc1cc(C(=O)OCCOCCN2CCN(C(c3ccccc3)c3ccc(Cl)cc3)CC2)cc(OC)c1OC,2.403004541
CCCCCCCCOC(=O)c1ccc(C(=O)OCCCCCCCC)cc1,1.716630947
CC(C)(C)c1ccc(OP(=O)(Oc2ccccc2)Oc2ccccc2)cc1,1.582469913
CC(C)COC(=O)OCN1C(=O)CN(CCN2CC(=O)N(COC(=O)OCC(C)C)C(=O)C2)CC1=O,1.836351126
Clc1cc(Cl)c2oc(C3(Cn4ccnc4)OCCCO3)cc2c1,2.548026843
O=C1OCCC1O,1.569488359
C#CC1(OC(C)=O)CCCCC1C(C)CC,2.514485249
CC1(C(=O)O)CCC2(C)CCC3(C)C(=CCC4C5(C)CCC(OC(=O)C=CC(=O)O)C(C)(C)C5CCC43C)C2C1,1.965960152
CN(C)CCOCCOC(=O)NCC1(C)CC(NC(=O)OCCOCCN(C)C)CC(C)(C)C1,2.840210977
CCC=CCCCCCCCCCCCCCCOCC,1.928013774
CCN(CC)C(=O)CCCn1nnnc1C,2.653783477
N#CNC1=NCCS1,2.50233151
Cc1nsc(NC(=O)c2ccccc2)c1C(=O)Nc1ccc(Cl)cc1,2.093245363
OC1CCOC1,1.505514894
O=C1OC(=O)c2c(Br)c(Br)c(Br)c(Br)c21,1.666238032
FC(F)(F)c1cccc(N2CCc3ccccc3C2c2ccccc2)c1,2.548250569
Cc1ncc(CSSCc2cnc(C)c(O)c2CO)c(CO)c1O,1.964353929
CCOc1ccc(OC)cc1-c1nc(=O)c2cc(C(=O)O)ccc2[nH]1,2.628816627
CCC(=O)OC1C=CC2C3CCC(C3)C12,1.439406386
CCCc1nc(C)c2c(=O)nc(-c3cc(S(=O)(=O)N4CCN(CC)CC4)ccc3OCC)[nH]n12,2.291025898
COC(=O)NC(=S)Nc1ccc(OCc2ccccc2)cc1[N+](=O)[O-],2.013894867
CCC(C)(CCC(C)C)C(=O)OCC1CO1,1.814498736
Clc1cc(Cl)nc(-c2ccccc2)n1,1.477271784
Cc1onc(-c2ccccc2)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O,1.603624971
Fc1ccc(N/C(=N/C2CCCCC2)c2ccccc2)cc1,1.927794037
CCCCCCCN(CCCCCCC)CC(O)c1cc2ccccc2c2cc(Br)ccc12,1.709758268
NC(=O)c1cc[n+](CC2=C(C(=O)O)N3C(=O)C(NC(=O)C(c4ccccc4)S(=O)(=O)O)C3SC2)cc1,1.727143092
Cc1ccc(C(=O)COc2c(C(=O)c3ccc(Cl)c(C)c3Cl)c(C)nn2C)cc1,1.634755162
CC(C)=CCC(C#N)(CCN1CCCCC1)c1cccc2ccccc12,2.937665808
CCn1cc(C(=O)O)c(=O)c2cc(F)c(-n3cccc3)cc21,1.60247816
CN(C)C1C(=O)C(C(N)=O)C(=O)C2(O)C(=O)C3C(=O)c4c(O)ccc(Cl)c4C(O)C3CC12,1.838016537
Nc1nc2c(s1)CC(N)CC2,2.280123409
c1ccc(C2CCCCC2)cc1,1.765334548
CCCCCCCCCCOC,1.36125426
CC(O)C1C(=O)N2C(C(=O)O)=C(SC3CNC(C(=O)N(C)C)C3)C(C)C12,1.70867013
CCC(=C(CC)c1ccc(O)cc1)c1ccc(O)cc1,1.951590055
CCCCCCCCCCCCCCCCC[N+](C)(C)C,1.912766395
O=C(c1ccccc1)C(O)c1ccccc1,1.346840235
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)nc21,1.630528216
CN1C(C(=O)Nc2ccccc2)C(=O)c2ccccc2S1(=O)=O,1.643932767
COc1ccc(N=NC(C(C)=O)C(=O)Nc2ccccc2OC)c([N+](=O)[O-])c1,2.147506063
Cc1ccc(C(=O)Nc2ccc(S(=O)(=O)O)cc2)cc1[N+](=O)[O-],2.08726856
OCCOc1nn(-c2cccc(C(F)(F)F)c2)c2ncccc12,2.509570777
C=C(C)CCCC(C)CCOC(=O)CC,1.451956232
CCCCCC(=O)Nc1ccc(Cc2ccccn2)c([N+](=O)[O-])c1,3.515057451
CCCCCCCCCCCCO[PH](=O)OCCCCCCCCCCCC,1.621843834
CC1CC(C)CC(C)(C)C1,1.14692137
CCOP(=O)(CC)OC,2.182214865
CCCCCCCCC=CCCCCCCCC(=O)NCC(C)O,2.09143105
CNc1cc(OC)c(C(=O)NC2CCN(Cc3ccccc3)C2C)cc1Cl,3.024066031
COP(=S)(OC)Oc1ccc(N=Nc2ccc(Cl)cc2)cc1,2.376298287
CC(=O)c1ccc2c(c1)oc(=O)n2C,1.737388043
CC(O)CN(CC(C)O)C(=O)CCCCC(=O)N(CC(C)O)CC(C)O,2.136267469
CCCCCC1=C(CC(=O)OC)CCC1=O,1.911338683
CSC(C)=NOC(=O)NCSN(C(C)(C)C)P1(=S)OCC(C)(C)CO1,1.729943957
CON=C(C(=O)OC)c1ccccc1CON=C(C)c1cccc(C(F)(F)F)c1,1.735998948
CCCCCBr,1.739621514
COc1ccc(C2(c3ccc(OC)c(C)c3)N=C(O)N=C2O)cc1,1.638625015
CCCCCCOCC(OC)OC,1.404338726
CCOc1ccccc1NC(=O)C(=O)Nc1ccccc1CC,2.055177337
Clc1ccc(Oc2cccc(Cl)c2)cc1,1.834513348
CCn1nnnc1CSCCC(N)=O,2.634037715
CC(C)(/N=C(\O)C(Br)C(C)(C)C)c1ccccc1,1.619442575
CCC[Si](OCC)(OCC)OCC,1.60620041
CCOC(=O)c1cc(=O)c2c(OCC(O)COc3cccc4oc(C(=O)OCC)cc(=O)c34)cccc2o1,2.242606021
CNC(=O)C(N=Nc1ccccc1Cl)C(C)=O,1.860233592
C=C(C)C(=O)NCCC[N+](C)(C)C,1.39192534
COC(=O)Nc1nc2ccc(OCc3ccccc3)cc2[nH]1,1.820002846
COc1ccc(-c2ccc(C#N)cc2)cc1,1.320661316
COc1ccccc1C1N=C(O)CCS1,1.445792901
CC(=O)CC(=O)OC1CC(C)CCC1C(C)C,1.505770214
CCCCCCCCCCCCCCC,1.53124795
O=C1OCCN1N=Cc1c(N2CCCCCC2)nc2ccccn2c1=O,2.550714979
COC(=O)N(OC)c1ccccc1COc1ccn(-c2ccc(Cl)cc2)n1,1.713572298
O=C(Nc1cc(Cl)c(Cl)cc1Cl)c1cc(Cl)cc(-c2ccccc2)c1O,1.830514448
Cn1cc(C(=O)O)c(C(F)F)n1,1.806323018
C=C(C)C(=O)OCCOCCOCCCC,1.922810891
CCCCCCCCCCCCCO[PH](=O)OCCCCCCCCCCCCC,1.649969608
CC(C)OC(=O)NC(C(=O)NC(C)c1nc2ccc(F)cc2s1)C(C)C,1.928154792
CCC1(C)Oc2cccc(OC(=O)N(C)C(C)=O)c2O1,3.472930642
O=COC1CCC2CCCCC2C1,1.385637251
NC(=O)Oc1ccc(Cl)cc1C(=O)Oc1ccccc1,2.066981532
O=[N+]([O-])c1ccc(OP(=S)(Oc2ccc([N+](=O)[O-])cc2)Oc2ccc([N+](=O)[O-])cc2)cc1,2.134766153
C=CC(=C)C,1.505500774
CCCCCCCOCCCCN1CCCCCC1=O,1.577424391
CC(=O)c1ccc2c(c1)OC(C)C(=O)N2C,1.796851749
c1cc2c(c(OCCN3CCCCC3)c1)OCCO2,1.420511884
Cc1cc2[nH]c(=O)[nH]c2cc1N=NC1C(=O)NC(=O)NC1=O,1.702215059
CC(C)(CO)C(O)C(=O)NCCC(=O)NCCSSCCNC(=O)CCNC(=O)C(O)C(C)(C)CO,1.744083219
COc1ccccc1OCCNCC(O)c1ccc(C)c(S(N)(=O)=O)c1,1.580315853
O=C1CC(c2ccccc2)c2cc(Br)ccc2O1,2.042174145
C[SiH]1O[SiH](C)O[SiH](C)O[SiH](C)O[SiH](C)O1,2.038556172
CCCOc1nn(C(=O)NS(=O)(=O)c2ccccc2C(=O)OC)c(=O)n1C,1.725254796
CCCc1nc2ncnn2c(N(CC)CC)c1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,3.192735601
Cn1c(CCCC(=O)O)nc2cc(N(CCCl)CCCl)ccc21,3.156269223
CC(c1ccccc1)c1ccc(Nc2ccc(C(C)c3ccccc3)cc2)cc1,1.701891355
CCCCCCCCCCCCOC(=O)CCSCCC(=O)OCCCCCCCCCCCC,2.012716617
CCN(CC)c1nc2ccccn2c(=O)c1C=NN1CCOC1=O,3.517670854
CCCCCCCCCC=CC=O,1.385742081
CCCCC(CC)C(c1ccc(O)cc1)c1ccc(O)cc1,2.414138817
CCC1CCC(C)NC1,2.372199181
Cc1nc2ccccc2c(=O)n1-c1ccccc1C#N,2.417112816
CCCCCCCC[N+](C)(C)[O-],1.442849064
CCCCCCCCCCCCCCCCCC(=O)OC(CO)COC(=O)CCCCCCCCCCCCCCC,2.231890282
CC(C)(C)OOC(C)(C)c1ccc(C(C)(C)OOC(C)(C)C)cc1,1.52949985
O=C1OC(CN2CCOCC2)CC12CC(CN1CCOCC1)OC2=O,2.072376135
COc1cc(OC)nc(NC(=O)NS(=O)(=O)c2ncccc2C(=O)N(C)C)n1,1.738158787
COC(=O)c1ccc(OC)cc1,1.345507038
CCC(C)C(=O)OCCc1ccccc1,1.439406386
CCCCCCCCCCCC(=O)N(CC)CC,1.902149128
O=C(O)CCn1nc2ccccn2c1=O,1.441305431
CCCCNC1CC(C)(C)NC(C)(C)C1,2.369987464
CCO[Si](CN1CCOCC1)(OCC)OCC,1.981141668
C=CCCCCCCCCC(C)CCCCCCCC,1.600854175
Cc1ncc(COP(=O)(O)O)c(CN)c1O,1.519696767
CC(C=O)C(=O)c1ccc(C2CCCCC2)cc1,2.387983905
CCOC(=O)N(C)C1CCN(c2nc(N)c3cc(OC)c(OC)cc3n2)CC1,2.590458399
CN1C(=O)COc2cc(C(=O)c3ccc(Cl)cc3)ccc21,1.935549009
COC(=O)C1C(C)=NC(C)=C(C(=O)OC(C)C)C1c1cccc2nonc12,2.092712459
COC(=O)CCCC(=O)OC,1.551269451
NC1=NC(=O)C2C(=NCC(CNc3ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc3)N2C=O)N1,1.772180465
COP(=S)(OC)c1ccccc1,2.652600854
C=CCCCCCCCCC(OCC=C(C)CCC=C(C)C)OCC=C(C)CCC=C(C)C,1.786534694
CC(C)(CCn1c(O)nc2ccccc21)NCC(O)COc1cccc2ccccc12,2.224817837
NC1CCN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2F)C1,1.828604049
O=C(O)c1cc2ccccc2c(N=Nc2cc(Cl)ccc2Cl)c1O,2.062878482
O=C(c1ccc(Cl)cc1)n1ccnc1-c1ccccc1,2.849311902
OC(OCC(COC(O)C(Cl)(Cl)Cl)(COC(O)C(Cl)(Cl)Cl)COC(O)C(Cl)(Cl)Cl)C(Cl)(Cl)Cl,2.907964082
CCCCCCCCCCCCCCCC(=O)OC(C)C,1.599899076
Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O,2.265673242
CC(C)CC(=O)OC1CC(C)CCC1C(C)C,1.505849714
CCOC(=O)OCCOc1cc(O)c2c(c1N)C(=O)c1ccccc1C2=O,2.13028699
O=c1[nH]c(CCl)nc2sc3c(c12)CCCC3,1.451858045
Clc1ccc(CNC2=NCCS2)cc1,3.452422832
O=C1CN=C(c2ccccc2Cl)c2cc([N+](=O)[O-])ccc2N1,1.499253165
CCCCCCCCCCCCCC(=O)OC(C)C,1.874230265
C=COC(=O)C1C(C)=NC(C)(c2ccc(N3CCN(C(c4ccccc4)c4ccccc4)CC3)cc2)C(C(=O)OC)C1c1cccc([N+](=O)[O-])c1,2.660744719
CCCCn1c(C)c(CC(=O)O)c2c1CC(C)(C)CC2=O,1.987354879
CC(C)c1cc(C(C)C)cc(C(C)C)c1,1.713133236
NC1=NC(=O)CC(=O)N1,1.104112374
O=Cc1c(O)ccc2ccccc12,1.495548625
CC1=CC(=O)N(Cc2cccc(CN3C(=O)C=C(C)C3=O)c2)C1=O,2.071504566
CC(=O)CC(=O)OCCOC(=O)CC(C)=O,1.566186005
CCC(C)c1cc(S(=O)(=O)O)cc(-n2nc3ccccc3n2)c1O,1.744875315
COc1ccccc1C1C(Cl)C(=O)N1/N=C(\O)c1ccccc1O,1.995973474
CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)COC(=O)C(C)(C)C,2.150164115
CCCCCC1C(=O)CCC1CC(C)=O,1.447813115
CCCCCCCCCCCCCCCCNP1(=S)OCc2cc([N+](=O)[O-])ccc2O1,3.27472668
CCC(C)C(=O)OC1CC(O)C=C2C=CC(C)C(CCC(O)CC(O)CC(=O)O)C21,1.62786905
C=C[Si](C)(C)O[Si](C)(C)C=C,1.377635073
CN(C)CCn1nnnc1SCC1=C(C(=O)O)N2C(=O)C(NC(=O)Cc3csc(N)n3)C2SC1,1.720646632
C=CC(C)(O)CCC=C(C)CCC=C(C)CCC=C(C)C,1.588071418
COCCCNc1nc(NC(C)C)nc(SC)n1,1.558532578
CCOC(=O)C(=O)Nc1cc(OCCOC)nc(C)n1,2.248102063
CC(O)CSCCCCCCCCC(C)(C)C,1.540724791
NC(CCC(=O)NC(CSSCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O)C(=O)NCC(=O)O)C(=O)O,1.912144086
O=C(O)c1ccc(OCCn2ccnc2)cc1,2.126635674
COCCOc1nc(Nc2ccc(C=Cc3ccc(Nc4nc(OCCOC)nc(N(C)CCS(=O)(=O)O)n4)cc3S(=O)(=O)O)c(S(=O)(=O)O)c2)nc(N(C)CCS(=O)(=O)O)n1,1.978141656
CC=CCCC1CCCC(=O)O1,1.429969435
NNC(=O)NN,1.158707805
Clc1ccc2c(n1)C(c1ccccc1Cl)=NCc1nncn1-2,1.518748133
C=Cc1ccc(O)c(C=C)c1,1.725424105
CC(C)=CCCC(C)=CC1OCCO1,1.417836912
CCC(=O)OCCCc1ccccc1,1.408823157
CCN(CCCCOC(=O)c1ccc(OC)c(OC)c1)C1CCc2cc(OC)ccc2C1,2.100929549
CC(=O)OCC1=CCC23CC1C(C)(C)C2CCC3C,1.543890982
C#CCOc1cc(-n2nc(C(C)(C)C)oc2=O)c(Cl)cc1Cl,1.657940122
CCOCCOCCOC(=O)C1CCC(C(=O)OCCOCCOCC)CC1,2.167427936
CC(=O)N(C)C(=O)Oc1cccc2c1OC1(CCCCC1)O2,2.484769478
C1CCCCCCCCCCC1,1.299906522
O=C(NC(CCc1ccc2c(c1)OCO2)CCc1ccc2c(c1)OCO2)c1cc2ccccc2o1,2.071429995
CCCCC1C=C(C)CC(C)O1,1.35097124
CCCCCCOC(=O)CCCCC(=O)OCCCCCC,1.497530269
Nc1ccc(N)c2c1C(=O)c1c(N)ccc(N)c1C2=O,1.854550555
CCN1CCN(C(=O)NC(C(=O)NC2(OC)C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CSC32)C(C)O)C(=O)C1=O,1.797725836
Cc1cc(C2(c3ccc(O)c(C)c3)CCCCC2)ccc1O,2.032402261
N#CC1(N)CC1,2.43725364
[BH3-][O+]1CCCC1,1.837300496
CC(=O)OC1(C(C)=O)CCC2C3C=C(Cl)C4=CC(=O)C5CC5C4(C)C3CCC21C,1.745017507
COc1ccccc1C(=O)NS(=O)(=O)c1ccc(C(=O)NC2CC2)cc1,1.77740722
CNC(=O)C(N=Nc1ccc(Cl)c(Cl)c1)C(C)=O,1.915526464
COC1(C)CCCCCCCCCCC1,1.452046218
COc1ccc(C(=O)NCc2ccc(OCCN(C)C)cc2)cc1OC,2.010346001
CCO[Si](C)(CCCN)OCC,1.842331067
CCCOC(=O)C(C(=O)OCCC)=C1SC2C(S1)N(C)CCN2C,2.573484291
CCN(CCOC(C)=O)c1ccc(N=Nc2nc3ccc(Cl)cc3s2)cc1,2.100054834
CN(c1ccccc1)S(=O)(=O)c1cc(O)c2c(N=Nc3ccc(NC(=O)CCl)cc3S(=O)(=O)O)c(N)ccc2c1,2.341593802
CN1C(=O)C(C)(C)Oc2cc(C(=O)C=Cc3ccc(O)cc3)ccc21,1.984044853
Cl[Si](Cl)(C1CCCC1)C1CCCC1,1.935708309
CC(C)CC(NC(=O)CNC(=O)C(Cc1ccc(O)cc1)NC(=O)C(CO)NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(Cc1cnc[nH]1)NC(=O)C1CCC(=O)N1)C(=O)NC(CCCN=C(N)N)C(=O)N1CCCC1C(=O)NCC(N)=O,2.595610475
C=CCSc1nc(N)c2c(C)coc2n1,1.469890712
O=C(O)CCCCCCCCCCCCCCCCC(=O)O,1.701624198
C1CC2C3CCC(C3)C2C1,1.134254832
CCCc1c(Cc2ccc(-c3sccc3-c3nn[nH]n3)cc2)c(=O)nc2nc(C)[nH]n12,3.158877911
Oc1c(I)cc(Cl)c2cccnc12,1.609952794
CCN(C(=O)CCCCSc1nnnn1C)C1CCCCC1,2.813556972
NC(/C(O)=N/C1C(=O)N2C(C(=O)O)=C(Cl)CSC12)c1ccccc1,1.565584828
CC(=O)C1(Cl)CC1,2.471889188
COc1ccc(OC(=O)c2ccccc2OC(N)=O)cc1,2.060351778
CCO/C(O)=N/C1CCCN(c2nc3cc(OC)c(OC)cc3c(=N)[nH]2)C1,2.574527817
CCCCC1C(=O)N(c2ccccc2)N(c2ccc(S(C)(=O)=O)cc2)C1=O,2.587119158
CC1(C)SC2C(NC(=O)C(c3ccccc3)S(=O)(=O)O)C(=O)N2C1C(=O)O,1.617440243
CCOC(=O)c1nn(-c2ccc(OC)cc2)c2c1CCN(c1ccc(N3CCCCC3=O)cc1)C2=O,2.249413094
CNc1ccc(C(=O)O)cc1[N+](=O)[O-],1.85312429
CCCCCCCCCCCC(=O)N(C)CC(=O)O,1.637661945
COC1=C(C(=O)O)N2C(=O)C(NC(=O)C(N)C3=CCC=CC3)C2SC1,1.56273819
CCCCCCCCOc1ccccc1C(=O)Nc1ccc(C(=O)OCC[N+](C)(CC)CC)cc1,2.4670679
CCCCCCCCCCCCCCCCCCOC(=O)CCSCCC(=O)OCCCCCCCCCCCCCCCCCC,2.122222871
COc1ccccc1N1CCN(/C(=N/CC(C)C)Nc2ccc(Cl)c(Cl)c2)CC1,2.939917423
NC(C(=O)O)c1ccc(O)cc1,1.67907471
CC1=CC(=N)N=CC1,1.85791117
Oc1ccc(C(O)CNCCCCCCNCC(O)c2ccc(O)c(O)c2)cc1O,1.748710934
O=COCC=Cc1ccccc1,1.74762072
CCCCOc1ccc(-c2ccc(C#N)cc2)cc1,1.400242603
COc1ccc2[nH]cc(CCNC(C)=O)c2c1,1.860867448
Cc1ccc2oc(C=Cc3nc4cc(C)ccc4o3)nc2c1,1.462879947
CNC(=O)C(C#N)C1=NC(=C2C(=O)NC(=O)NC2=O)c2ccccc21,1.732060404
CCC(C)(NC(=O)c1cc(Cl)c(C)c(Cl)c1)C(=O)CCl,1.652112195
CCCCCCCSCCCCN1CCCCCC1=O,1.601370364
CCOC(=O)c1ccccc1OC(N)=O,1.922623747
CC1COC(Cn2cncn2)(c2cc3cc(Cl)ccc3o2)O1,2.504807837
C=C(C)CCCC(C)CCOC(C)=O,1.422274591
CC1CC(OC(=O)C(C)(C)Oc2ccccc2Cl)CC(C)(C)C1,1.654978267
CC1CC(C)C(C)CC1C,1.14692137
CCN(CC)c1ccc(C=NN(c2ccccc2)c2ccccc2)cc1,1.535893868
FC(F)CCl,1.562653864
Cc1nn(-c2ccc3cc(-c4ccccc4)c(=O)oc3c2)nc1-c1ccccc1,2.181179066
N#Cc1c[nH]cc1-c1cccc2c1OC(F)(F)O2,1.519719516
CC1(C)COP(=S)(OP2(=S)OCC(C)(C)CO2)OC1,1.664450167
CC1(C)COC(Cn2cncn2)(c2cc3ccccc3o2)OC1,2.496039401
Nc1ccc(O)c2c1C(=O)c1c(N)c(Br)cc(O)c1C2=O,1.54295618
CC1CC(O)CC(C)(C)C1=O,1.754259943
CC(C)c1[nH]c2ccccc2c1C(=O)c1cccnc1,1.878075126
CCCc1c(Cc2ccc(-c3ccccc3-c3nn[nH]n3)cc2)c(N)nc2ncnn12,3.137220088
CCCCC(=O)OC1(C(=O)COC(C)=O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC21C,2.085116576
CCCCCCCCCCCCCCCC(=O)OC,1.992607636
FC(C(F)C(F)(F)C(F)(F)F)C(F)(F)F,1.605538926
O=C(O)c1cccc2cccc(-c3cccc4cccc(C(=O)O)c34)c12,1.814228314
CC(C)(C)CC(C)(C)c1ccc(O)c(-n2nc3ccccc3n2)c1,1.509793728
O=C(O)c1cc(O)ccc1Nc1ccc(O)c(C(F)(F)F)c1,2.495864737
CC(=O)NC(CCC(=O)O)C(=O)O,1.431747336
CNC(=O)Oc1ccc(N(C)C)c(C)c1,3.716547958
CC(C)=CCC(C#N)(CCN(C)C)Cc1cccc2ccccc12,2.602710945
COC(=O)c1c(C)nc(C)c(C(=O)O)c1-c1cc([N+](=O)[O-])ccc1F,1.997867973
C=CCCCCCCCCC(=O)NCC(=O)O,1.838545068
CCCCC(C)OP(=S)(OC)OC,2.479581068
CCOC(=O)C(C)OC(=O)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],2.224940767
CC(=O)CCC=C(C)CCC=C(C)C,1.47976206
CC1Cc2ccccc2N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,2.086172308
CC(C)CCCCCCCCOCCCNCCC#N,1.906907361
CCCCC(=O)N(Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1)C(C(=O)O)C(C)C,2.199525491
C=C[Si](OCC)(OCC)OCC,1.48352352
COc1ccc2c(c1)CCN(c1ccccc1)C2c1cccc(Br)c1,2.595839994
CCN1/C(=C/C=C/C=C/c2sc3ccccc3[n+]2CC)Sc2ccccc21,3.339973016
CCC(=O)C=CC=C(C)CCC=C(C)C,1.43949901
Cc1c(C2C(=O)CC(C)(C)CC2=O)c2c(n1-c1ccccc1)CC(C)(C)CC2=O,2.115622714
NS(=O)(=O)c1ccccc1C(F)(F)F,2.291853189
CC1COc2c(N3CC(N)C4(CCC4)C3)c(F)cc3c(=O)c(C(=O)O)cn1c23,2.044103903
